3.00,3.05,3.10,3.15,3.20,3.25,3.30,3.35,3.40,3.45,3.50,3.55,3.60,3.65,3.70,3.75,3.80,3.85,3.90,3.95,4.00,4.05,4.10,4.15,4.20,4.25,4.30,4.35,4.40,4.45,4.50,4.55,4.60,4.65,4.70,4.75,4.80,4.85,4.90,4.95,5.00,5.05,5.10,5.15,5.20,5.25,5.30,5.35,5.40,5.45,5.50,5.55,5.60,5.65,5.70,5.75,5.80,5.85,5.90,5.95,6.00,6.05,6.10,6.15,6.20,6.25,6.30,6.35,Kec
354321886.3636364,355531303.99816173,357743837.3161765,358146886.4889706,361718285.4910714,366680420.0367647,368773682.77138156,364853955.1930147,374520411.1842105,397688612.04769737,428782000.2055921,476006176.88301283,507340493.8322368,500954431.2900641,493249267.72103655,465014545.8733974,477529344.8660714,459669021.0193453,454103829.5454545,428866712.39098835,445670138.671875,427060431.1079545,438114191.576087,423701502.23214287,417006027.9513889,412434955.3125,416427193.08035713,419443168.125,424804361.2912736,426531096.6045673,437661800.28409094,401263010.79545456,370934216.23883927,357563817.1600877,365365085.5532787,359896887.6008064,370267407.7380953,372358796.875,360903416.81985295,368289893.3423913,371081145.75892854,387611713.5416667,391414789.3668831,389107199.609375,374988489.7058823,364731253.9511494,365592027.21774197,360748019.36848956,362339237.5300481,365740302.0833333,358275683.49690086,365465438.9204545,363686783.48214287,351513057.9963235,350565393.50518435,297306471.10339504,253631288.87195122,233977974.609375,273978926.6826923,293213440.84821427,284642015.12096775,266450908.61742425,257780086.3715278,232752767.11309522,216716654.97448978,185665903.3653846,115656620.18296632,83201686.2113402,0.032
287650502.8409091,276453803.0790441,266387725.64338234,252557905.33088234,245006602.00892857,231243667.27941176,217842865.54276314,209977709.78860295,208784350.53453946,205296021.99835524,202791248.56085524,188780836.73878205,171950626.23355263,155701723.35737178,148002549.73323172,133871598.15705128,129832042.41071428,123562339.09970239,118793101.5625,115384354.2877907,109465184.4815341,107331925.24857955,109193770.21059783,111501880.10204081,116697942.01388888,122234661.09375,125989730.07015306,133551184.06249999,132804481.42688681,136717206.43028846,154265216.90340906,177744778.125,204670132.11495537,226466182.01754385,235240532.40266392,241024809.85383064,233481397.56944445,223485182.25097656,215519812.78722426,214775115.26268116,218332120.3683036,232526898.59375,229730202.51623374,216850289.74609375,207053481.38786766,196900238.05675286,195543197.24462366,180613304.40266928,161056421.8374399,144400320.45326576,142546423.00490704,155701949.81060606,159885765.3592687,146198529.59558824,134590219.54205072,109945575.50154321,96813989.71036586,93012146.15885417,90622673.67788461,80472928.01339285,76554139.61693549,74151585.46401516,73334906.0329861,61453791.29464286,55562726.48278061,49851635.336538464,52999373.27963083,48201374.275128864,0.054
198651745.97537878,190778681.5257353,181893414.2922794,171203410.84558824,162064748.4375,152273893.84191176,145079506.16776314,138415928.99816176,129679193.87335527,121923005.03700657,116957372.6356908,113064433.29326923,106811631.88733552,102964177.38381411,95011879.28734756,89074246.49439102,88338446.89360118,84792472.47023809,82601785.2450284,80204798.41933139,76378636.54119317,76405630.68181817,74034449.81317936,70013255.58035715,67805616.57986112,68947596.953125,71436801.81760204,74991698.828125,76043946.41804245,77776057.76742789,80164979.04829545,82944532.03125,84571330.98493303,86825012.54111843,94890595.03073771,106156801.72631049,117932676.40128969,131184886.96289062,136519132.0657169,136411171.47871378,139230649.8325893,142405951.14583334,141923794.9979708,144783658.93554688,144286584.375,143807573.59015805,143657344.88407257,143246870.44270834,142232460.26141828,125122482.12274775,107684971.88145661,95754170.8096591,86262686.78252551,84230780.46875,84944280.11592743,77693807.80285494,61279996.47484756,40884975.260416664,39875744.44110577,37237078.82254464,33989305.632560484,31228293.26467803,29242368.92361111,26056130.11532738,25723547.632334184,27925415.745192308,32538039.851845853,30370591.77673969,0.075
156748162.2869318,145494468.06066176,135240268.49724266,123535134.765625,114770735.15625,101020728.05606617,88772845.80592105,77924298.13878676,65346277.446546055,57309666.889391445,50385890.98478619,43954234.32491987,38750006.578947365,35637877.25360577,32713716.415777437,30407755.5088141,29931511.95126488,30500158.621651787,30372391.42400568,31142525.935683142,32122304.37677557,34277959.33948864,35498945.01528532,36756249.04336734,38157563.324652776,40835704.4921875,43068046.59598214,45609576.9140625,46998753.685141504,48739825.72115384,48126487.5,46666990.696022734,46029265.31110491,45983040.02192982,46729739.88217213,48200935.9248992,48924247.953869045,49754891.357421875,52463002.75735294,53868455.55932971,55941157.25446428,58098379.244791664,57744505.554991886,59140139.111328125,64070377.36672794,66139334.90481322,72174030.24193549,79373430.80647786,86070294.77163461,88408247.06151465,86047252.74405992,74245602.13955966,59465176.77774234,50624014.10845589,50105224.006336406,52877663.06423611,38349692.025533535,23960611.246744793,22261289.738581732,20393150.809151787,18871669.7328629,18225981.23816288,18192122.55859375,17928836.960565478,18728340.80038265,19652597.355769232,17481124.271373056,16248318.278833764,0.102
84748218.75,78781480.2389706,71629842.94577207,62933261.948529415,51412603.45982143,41814928.76838235,35585235.402960524,30329115.86626838,26729683.02837171,23567359.426398028,21002999.203330595,19548681.690705128,17595552.58018092,16349955.50380609,16179736.995045733,15889616.38621795,16033955.101376489,16460800.478980655,17013912.57546165,17835091.75145349,18919685.191761363,20551630.06036932,22050688.87992527,24057494.080835458,26406278.038194444,28268189.609375,28953399.55357143,29700137.109375,30215469.85554245,31079796.799879808,31006959.623579547,30831210.9375,30835557.303292412,30714089.603892542,30500839.331454918,30353634.513608873,30246213.355654765,30332243.408203125,30275080.30790441,29964791.779891305,30302945.284598216,31071488.489583336,31606857.70089286,31845760.7421875,32022894.806985296,32171908.87661638,33335820.3125,34036795.49153646,37372089.80618991,42190236.398507886,45676158.15470041,46835058.756510414,41394310.24128401,33855081.36488971,30656418.37377592,33491376.181520063,23493719.845655486,16027728.963216146,15293087.70282452,14868813.12779018,14914836.410030242,15201085.967092805,15134640.109592013,15074318.21986607,15450121.771364797,15048795.237379808,12797613.817600388,12055022.778068623,0.132
35993992.45383523,33933119.82996324,31695599.408318017,29627323.127297793,26365915.066964284,22089978.845932905,18358868.767989308,15817541.087431066,13017928.82658306,11560092.940481085,10092673.166375412,9183785.175030049,8735501.278525904,8512656.212439904,7992135.236042301,8069670.735677083,8349139.927455357,8779177.141462054,9293062.644264916,10172107.149345929,10876866.566051137,11855762.78409091,13459551.609205164,14736007.254464285,15980121.788194444,16916149.296875,17782719.766422193,18739312.578125,19088729.455336083,19664235.3515625,19461382.51065341,19148271.164772727,18895169.137137275,18865963.216145832,19238127.08119877,19879551.017515123,20582512.24578373,20885240.310668945,20608706.930721506,20219303.866621375,20434981.50111607,20180030.3125,19422105.63362419,18919557.104492188,18724225.41360294,18248985.385237068,18147938.098538306,18182049.733479816,19046660.22198017,19909090.58277027,21513503.986957643,22908210.64157197,22038255.02232143,20807982.91015625,20113920.448408697,19107772.858796295,15639407.059832318,12145941.284179688,12599690.392127404,12569185.89564732,12538077.55796371,12370160.570549242,12320512.288411459,11817176.87406994,11786146.564094389,11051337.530048076,9884192.767365608,9587636.462024806,0.168
10805358.679569129,11448726.871266084,11742304.838292738,11759948.809455423,10470099.609375,8824145.01953125,7647542.454769737,6747864.3727022065,6168139.947188528,5734767.9379111845,5291756.823087993,5043660.143729968,5133933.323910362,5263409.774389022,5528211.032774391,5685627.935947516,6206753.307524182,6572184.721447173,6884033.69140625,7581192.87109375,8041084.705699573,8729828.491210938,9350509.627632473,10060838.069993623,10671766.48220486,11253064.033203125,11918073.282047193,12389131.03515625,12344867.279628538,12510900.709885817,12769894.992897727,12881008.50497159,13312162.580217633,14017959.789610745,14236912.413550204,14695242.59702621,14678499.503968254,14377569.869995117,14082334.034639247,13980966.987941576,13847774.616350448,13709302.389322916,13543508.180296266,13731871.875,13932416.02711397,14041779.296875,13934669.753864247,13928617.360432943,13810844.19133113,13754118.859093469,13636219.912190083,13682712.121212121,13030336.847629676,13063886.845128676,13256073.962233583,12514679.38609182,12242348.966272866,10084074.869791666,10136304.19921875,9844672.22377232,9239026.178175403,9331884.943181818,9366157.796223959,8938961.9140625,8888894.770408165,8623794.749098558,7866569.609172604,7413440.832393686,0.208
5028376.864652018,5242084.600585971,5274707.930742837,5102358.272607884,4691959.596658256,4387423.128776212,4052310.327516069,3923442.4655381367,3792789.15334666,3862654.398862841,3997674.9536934905,4170646.7453233246,4426226.420720264,4663392.89207476,5016467.579781661,5370447.635236958,5854311.478292984,6196667.635866366,6773557.822280058,7287980.241587191,7994851.286158958,8569674.487781685,9261518.837478746,9657673.561456662,10025211.37567983,10401370.530211488,10703008.967786837,10969824.754338568,11161388.115841135,11477247.51337565,11769524.094925687,11969589.601046676,12323750.961896453,12635803.29214863,12861771.129532445,12943185.035967026,12857874.237833539,12809507.465068836,12786397.22371324,12582632.532270217,12684783.859992724,12945522.639278533,13037024.024312219,13194948.034190364,13072848.781436728,12827458.087742412,12682444.682137843,12367680.183806034,12090928.05303677,12360713.662091356,12291066.10909186,12089164.260144286,11290059.037572127,11063165.08763119,11759515.74233057,10861311.499778714,11252764.121924842,9200444.040628975,9075236.863612797,8439917.114333874,8178991.211485616,8459481.90633644,8769915.206564728,8312510.839644474,8210962.647507767,8016134.573810858,7282353.625104094,6822281.895688167,0.246
339158.9708248246,426168.0135606562,524536.8833574796,615105.4815546031,724216.820429046,812090.6699177648,927205.3860222838,1113178.57111337,1293932.098517096,1543526.1131024794,1856201.3005018078,2223732.2987857973,2638458.830264161,3064550.7062261086,3520635.8137152134,4010078.855920115,4615946.281488374,5120108.010909675,5694641.259010197,6169713.729371168,6608451.296300898,6969465.239154699,7279765.472692351,7477120.696405395,7658963.483777893,7778889.007949053,7931040.375018887,8078891.057466781,8276791.842672781,8293497.98871822,8253473.420676315,8149523.819573998,8118301.418582971,8151515.347340625,8305322.23064441,8543464.702188602,8557241.736478448,8422700.26644777,8354767.706011971,8482392.757050224,8501302.64897254,8468830.099259492,8350416.43647937,8191949.664437155,8031032.500774385,7990407.900383934,8000005.922145965,7918681.525200013,7747817.1916389465,7567881.837874941,7537020.527450311,7558127.023516746,7119700.397207033,6773481.64589098,6760386.639682551,6375035.004129065,6169275.542151319,5050013.082884183,5067020.949172432,5015138.47947895,5146389.109828995,5149709.2807195,5097500.081417387,4755971.034393393,4933348.2376806205,4845049.434879748,4368929.938282277,4117923.574767756,0.354
20095.30075216749,23514.18646086288,35617.74895733453,57377.553708265485,91999.57830922061,133546.92615238944,202598.94499636278,288052.4411354495,421905.6467098627,589180.2955691479,859569.6519950401,1207593.1697341767,1555734.0627505705,2033066.6189755518,2579836.3844839334,3094972.029267397,3660409.7985811187,4203613.494007319,4729013.166407198,5064153.082752113,5362720.568472757,5554135.500234649,5800702.9489774695,6011858.667242406,6292371.781895053,6574711.342849381,6753125.032726649,6829895.463811977,6772718.581676088,6843146.5085369665,6869745.717824235,6906296.091220113,6845513.220580719,6851240.577208957,6779652.696566105,6763264.806021975,6684575.866350047,6637875.029849656,6632406.071099847,6531674.479841759,6482830.313168807,6375608.397999214,6224334.55220961,6166306.793910464,6067106.863715663,5870417.530592153,5809568.909295002,5649601.259075312,5605403.648828375,5509264.627379203,5337011.757378534,5243101.667101464,4985650.055135589,4784062.263386763,4600570.123341158,4371492.371258788,4050743.612138447,3371276.1233406966,3352696.670911012,3239532.5828473186,3153173.4504634063,3148048.8472700315,3220596.5912633203,3013138.026594592,3091666.117320476,2957086.2487564194,2713936.7541200193,2541012.006338185,0.47
2467.294256230574,4632.875277387844,6673.970096209793,11608.391477570298,19962.26761805723,30545.805957487413,49104.506383806394,86807.28252635832,141985.55153531441,240786.28257341607,393853.6405106983,603869.4359578089,935953.9911723684,1286808.402944889,1701420.4874037844,2131940.7944913325,2611442.6270883493,2969166.443224853,3341726.54906758,3655701.9046746385,3938679.582140756,4219377.991825312,4490353.153072801,4727414.266454891,4964116.655269913,5155872.006952776,5223880.977779736,5331593.084624095,5467659.669595557,5671484.821247168,5683445.984477775,5685171.687174528,5638588.364056194,5613117.910896253,5561674.107090096,5538478.345496632,5469230.199286875,5432503.542641834,5345679.404363159,5188631.318098686,5102021.852243315,4984120.142738185,4858153.377316122,4732406.061697821,4535271.317496956,4453347.4433286525,4339035.19605653,4219649.89250217,4079988.42004858,3990445.147881881,3844350.909236331,3707563.5295099993,3483756.4653353244,3362253.486855976,3240335.689629233,3031442.0340473102,2641025.5627208045,2269160.293089761,2207276.072148529,2013832.0953428259,2031784.5768501365,1982700.8770109974,1933857.0714677533,1882139.377585316,1857342.9288410728,1801489.1062145922,1609514.9360791869,1496074.272569677,0.604
1812.6386344845118,3077.4424772806037,3580.1207386048113,6288.898833606322,7075.005857952287,8310.774147885413,14871.929927921145,31941.814031328227,58528.129038452345,109180.5101880032,212164.61107658566,348825.578942748,571014.1707489656,812221.9349394686,1133807.6838393114,1467350.1865121538,1792941.2615790393,2060072.123641631,2400413.5331167164,2782630.400271046,3087185.3025168134,3327749.5553146834,3604056.31766726,3847739.359861115,3955453.593595807,4146101.6669538757,4241422.4588811435,4374382.58436764,4534287.082715602,4558103.602899731,4636189.277918661,4725930.96240384,4695877.05459028,4644596.726500157,4652815.656028172,4642090.924806936,4528064.069541439,4475923.37262878,4394978.524239947,4277008.743114836,4227858.569521356,4050520.857238085,3931225.575392436,3789700.2829574253,3614255.578013179,3511978.1899707112,3437499.3496306995,3288739.8733780296,3178043.4535282934,3060416.5700539947,2933186.2782520987,2823875.2246128097,2641891.0820606207,2499029.329010123,2424779.9347782405,2269565.2732387586,1843923.7409402402,1587691.3304834396,1519056.325616671,1418670.053539994,1369901.93514274,1314050.5153073748,1261150.6856833184,1188468.259501756,1190326.1308063713,1132841.263253,1000286.9404935173,915896.9439721588,0.749
1281.9373690943034,1452.6388406140065,2935.9120396177295,5026.020831513307,5311.107319984828,8948.721211403647,10830.989214148982,17370.232485350418,30930.041402064584,62496.18764740236,119617.9883654626,206897.5178484903,326185.55616773426,484531.21527381416,662524.5934634286,940709.427889535,1229870.8409449446,1522703.6623791158,1816340.920945411,2088086.0575841402,2297995.3698046715,2582349.7889063503,2890330.9935955806,2998608.3253350724,3147023.718380478,3353739.1872563777,3449689.904988747,3493721.0211385475,3587659.92660495,3690109.1724802298,3777651.4683711194,3752952.521912928,3796070.3490260374,3798056.2547670016,3780140.132243465,3734134.063375294,3708343.6388277784,3651267.059562348,3595834.255828423,3508343.3761877953,3412156.0777352545,3293894.1154288114,3172510.718655666,3045043.768406685,2917615.7057317374,2819289.5130095417,2724371.1971339756,2584546.5978476913,2471610.100454802,2395345.3933858797,2266411.850189116,2168070.461363057,2026504.3586743157,1917630.8001567104,1842068.0708010616,1722473.7303497493,1340967.80393741,1134305.0616298208,1041888.3432489472,991537.1789097891,912724.3181405233,864114.139162153,853615.7534476414,786790.8506724465,776998.2318197221,727489.6613501218,628504.6886925076,579978.2032269082,0.899
760.186698999113,1145.054932525777,1880.6904125522728,3222.78776122117,4411.073575868899,6467.470682367466,9220.692584653681,14360.229275699718,23360.296678248917,42877.115121728115,80159.58145154863,142053.34006223967,237626.39199883156,369128.1569160914,547119.185483693,770078.1319789381,996042.7663906441,1264308.522977508,1536971.933979947,1895169.82287674,2253431.6656549657,2547096.856277262,2763505.938951296,2966077.003838896,3152136.5287161423,3321348.7255592057,3460184.9887113594,3555337.6332622487,3625011.0532184327,3685718.7897650283,3743927.56567152,3765937.644362431,3780155.2232628083,3745606.098433009,3713042.8921935367,3684459.9594799615,3648717.191962891,3586797.5541187315,3516198.3777317014,3421740.457359872,3314402.575172487,3204294.077268288,3078058.5621038233,2959254.989502854,2856155.5424220343,2743279.2157508032,2632763.8232708764,2502803.870436696,2405022.653281362,2304472.397059246,2186580.3928277404,2061765.9533347469,1885116.098892867,1726732.1617797634,1663553.6727382573,1559868.817014849,1169883.3882098922,992427.0272600958,918798.3829012567,862221.6708287162,799912.1036043664,761610.447058455,723353.0854903291,661873.1455647673,647094.5700757047,598410.8781485229,524004.465095265,477253.67277225683,1.064
1625.3290924314886,2676.1589742099227,2408.543081667031,5000.222673912271,6841.293622748281,8563.735756362468,12841.877145943707,15352.696818782999,21323.271870397424,31228.778049847613,60214.449553099505,105699.94694394383,179735.5601845696,281717.3899828182,439225.5260921721,648100.0013922489,820461.0826119992,1013842.0621702034,1271702.0578621505,1602004.0505522573,1900819.314923064,2143867.0168994125,2289904.0122907893,2426749.514123593,2639480.7326134583,2750133.9332729857,2888469.093137845,2975918.342506385,3028529.2952218708,3058165.0387932467,3123223.618524421,3148929.707175819,3153446.6721668206,3136353.764518063,3085217.1609917795,3076383.7528051133,3069855.2003357247,3017173.344344581,2967620.5648638154,2885130.675880005,2789495.151615368,2660030.685214028,2585548.7769988696,2485393.5289580976,2393420.8330601114,2274400.195236929,2186580.7487693843,2093252.115321556,2001459.968267845,1917106.4945398455,1800042.238211404,1722727.1942936333,1598019.0212803828,1496602.0424011685,1438831.093641595,1337990.3232821736,980308.5081585731,819460.1207386847,780943.8946871548,702175.0768053698,654660.4018034857,633116.3191996752,594464.0802336349,544978.9459896553,541509.1389195486,492348.431949516,427317.77301117673,392815.817143735,1.066
1935.0727018160267,2502.313490879404,4861.458450213143,7443.952206466952,12393.28917508954,14006.086442310321,18971.807090876227,23683.203919589967,27912.070493257404,33517.00744803823,38809.50171778536,50743.6182530687,68202.23544123486,98946.3850418915,143033.80299651463,193889.13292697485,267723.56266486755,360635.95899064356,460135.84485366335,569212.9779195428,687247.9486659704,801264.4949460808,897934.3190989369,982307.4485779977,1080491.5631699357,1156352.3815700763,1210274.8870773287,1262275.1537533484,1299544.9645495205,1314220.845161868,1335544.4543332942,1345229.3747682825,1320651.2146116996,1310816.1349385956,1286088.7263892144,1267907.8457480907,1234540.8742371877,1186992.3463254399,1134329.2478305295,1084789.4998410076,1046241.4899469261,999003.0365711891,953758.1320962375,906661.3438170534,861346.7326844318,820875.510694025,781866.4539178113,741079.3182349008,704215.9440864539,665979.7664100544,618714.7106194681,583721.4115502523,532930.8371810818,495616.74321962375,471292.5066224429,436329.61852476536,299154.5477367784,255625.13228378506,236746.47842442297,215088.3222525087,203103.43596025446,182617.18284506726,174375.39423840243,154331.8666790262,145825.14601709126,135215.25240690197,114817.39433053203,103366.20867544599,1.575
1327.7858276125924,3058.9934178132535,4338.42312802794,6629.7554201372095,10512.449908883722,14390.055961877411,17739.484705636416,21657.225421771698,26445.849819925417,30171.49405499087,36265.724819382114,42833.377302157576,54065.61257999563,71190.86903154093,95735.92810262884,135340.4598787352,184141.1387135007,249870.2418871974,316971.638980754,387675.6963991634,467217.6788911464,552723.2781109198,613643.3637406065,682217.9521919184,746009.2584621359,787679.7146432725,834952.5500802104,873853.259271725,896297.2646500645,906690.6212007384,917995.6589972929,924990.3350843505,905896.4095710996,897729.5794034802,880103.9580552226,864275.8373233192,833539.6000306866,802632.7945726146,765438.8581903982,732139.145852957,698178.3408187227,665334.035757718,630220.9855558969,600355.2432190632,570030.6775038743,540542.2814489863,515835.879761203,484583.1024572793,455107.1440860805,433212.96405019163,405912.9304052068,381788.794464715,348038.94685101917,320023.46252540493,305910.40538514627,283024.91782677296,190515.16954484818,166725.79355616964,154591.88589428627,139303.47425760262,127516.58275817969,117717.53666634418,110254.16114076244,98119.20982267165,94716.61142799065,85789.20160754296,71687.62124854657,64786.900675761004,1.728
2294.1850469174733,4042.375222170598,6508.605129595093,9832.488205797836,14638.588480559056,18862.315237069306,23030.431661271527,25523.02730039869,28315.277893684877,29265.096042895904,30750.65845832828,32143.265419610336,34787.463722379194,37871.047590310016,45352.98707734713,52667.30003483501,64835.0885546557,79470.51396130568,91454.02796305247,109539.35576896617,132299.23800838573,156688.32916661075,181812.56073018568,208278.37488733843,234597.5732189651,260805.89701057464,281237.7420203682,303237.63787983765,315652.33283788647,329256.0816382289,335436.862884204,337661.728749883,331616.28324001544,327173.0463873098,316283.00783232035,305558.87984679267,290656.25242301694,274268.7613727715,255621.29008274787,235985.26485216242,220773.60531679116,208320.68528013985,192128.65946411248,179086.15861212948,165799.85600393615,155746.13081386985,144148.93465646045,133741.05485294966,124272.23000928856,115624.27526029682,107465.47594510487,99026.88391978067,88212.4323647004,80339.204634581,76314.67760342777,69217.94044399926,43906.32077983849,39573.49695582204,36279.67399635045,31907.942734959284,28965.623334330576,27500.232113878104,24823.408116166018,21481.55396538589,21013.32594359034,18805.156614594904,15989.01281545584,13566.235817481864,2.228
2963.5803197587766,5004.626549078043,8102.454388755339,11887.410156613763,16409.401688523594,20056.661460169016,24745.851080074222,29187.913082924893,30157.84318525117,31172.253607996103,31554.799185245345,30780.65206915989,31103.93791173274,31379.685273754058,32368.824167518538,35716.04372947685,38594.52338757404,43789.315405439025,51064.25207040153,63724.81447807159,75415.02012326731,91279.08977089287,108702.35166610856,129993.19372076135,152796.7843551675,172207.8989999308,189474.954900383,209511.10734926973,220499.28748445716,230997.6817724679,238156.32927472919,240072.46079733604,238168.11719369545,231676.25882779228,226433.6316424482,220193.9861502323,209386.02303034038,194923.10520967797,180677.95356000334,165426.3510495373,154181.62910180324,140995.533396006,129508.7014575387,119028.89785953471,108545.7298860124,99409.83120630613,92124.32897694212,85403.05754833757,77893.8421257254,72937.20745076495,65875.28407213451,59770.14964187628,52471.244295101176,47356.62575349413,44742.68185318098,40207.449293477825,25489.85510504598,22575.68559569658,20635.920165346026,18430.448118799308,15882.78605281131,14430.491028412116,13200.924432316107,11792.523804368418,11490.55704596232,10314.46152646644,8578.036398238779,7340.936337619738,2.559
432.4757902457751,752.6604909213839,1350.2512309589417,1927.153011172421,2426.492010823971,2779.080877031957,3367.1877441617025,3602.0434406196123,3367.1900994499356,3343.1382370719966,3085.9719496549246,2887.8694567975976,2740.0099488131323,2386.733155086015,2419.486527723617,2375.914538203438,2291.5673500630014,2308.3133396759713,2519.7599518343723,2998.5436244249936,3504.0195644169125,4635.263608553583,5291.447816436112,6577.012476979702,7052.263223343513,8910.319982863934,9542.684810429833,10482.600274749679,10841.141857539114,11801.050874721595,12594.636536044656,13045.86618808577,12478.95630879987,12791.609176829004,12564.812164116453,12300.919572404522,11210.914671559773,10451.11884199845,9573.946021499609,8980.566541577133,8035.747546802034,7048.208494922033,6622.265616217826,5576.862955537849,5284.039833313551,4717.313472465329,4218.235625071185,3828.63377077671,3465.173934308162,3241.576889069817,2761.023782655168,2386.6073542329873,2098.598791465489,1857.4324528964312,1646.2784386787193,1490.964475731287,879.6541136926929,834.8545493961401,733.8648721338463,569.9641382154329,666.7535608773251,543.2606842432488,421.82206344228996,396.71489920117943,404.60815443031873,381.80332327848345,343.5061437882686,305.4960496033361,3.455
688.1820349260363,1180.9753749402828,1730.2131625855945,2788.461819772582,2912.061255634566,3818.5368354979532,4023.225833119577,3870.8489530471716,4082.6275299004483,3987.2205250069073,3684.8042430120304,3216.736212838167,2905.362831788415,3004.5097424380374,2624.3718665246556,2639.68786354038,2429.9653062678913,2714.983113936118,2728.3790605829386,3501.3224725210666,3431.0738426349144,4394.9469431405505,4873.328508607873,5750.110125962396,7165.677864627834,7126.311563495916,8786.401883792681,9680.239240862787,9719.280286205058,11049.591863207297,11974.391570482809,11994.294718175368,11468.639054788942,11633.461894018688,11682.485961057488,11474.197026922828,10928.545469889532,10322.99269753622,9382.985980588934,8603.019773190415,7929.9559591378575,6571.325335623775,6276.275858703795,5294.454084676112,4954.692459340505,4401.904261665183,3902.695544178602,3385.986927561236,3095.2746989243597,2906.85769605784,2460.842579823789,2295.6736997920393,1884.5959927053384,1779.14202885464,1671.0061256396032,1375.508043307252,895.9224673591839,718.2406451231222,712.4538979648455,608.3055187946698,536.1996087445154,385.54661253646765,416.12566818225,346.90560725721133,385.29544985699556,383.06118308255856,351.2340961715109,315.9279654830705,3.878
